impression_id,age_group,gender,ad_category,platform,region,click_flag,spend_usd,impression_time
658365,25-34,F,Retail,Mobile,Southeast,1,8.125,2023-06-10 04:14:00+00:00
658366,18-24,F,Health,Mobile,Northeast,0,9.08,2023-04-10 03:31:00+00:00
658367,35-44,M,Finance,Tablet,Midwest,0,9.3313,2023-01-06 17:17:00+00:00
658368,25-34,M,Housing,Tablet,Southeast,0,1.05,2023-06-10 16:40:00+00:00
658369,25-34,F,Finance,Mobile,Southeast,0,10.74,2023-01-23 22:20:00+00:00
658370,25-34,F,Retail,Web,Southeast,0,5.2337,2023-01-28 03:03:00+00:00
658371,55+,M,News,Web,South,0,5.9813,2023-03-27 01:37:00+00:00
658372,55+,M,Retail,Mobile,South,0,15.26,2023-05-09 08:18:00+00:00
658373,55+,F,Auto,Tablet,South,0,11.5312,2023-02-15 09:40:00+00:00
658374,25-34,M,Health,Mobile,Southeast,0,11.295,2023-01-17 04:53:00+00:00
658375,45-54,M,Health,Tablet,West,0,5.96,2023-03-05 15:51:00+00:00
658376,45-54,F,Retail,Tablet,West,0,11.88,2023-03-06 16:09:00+00:00
658377,18-24,M,News,Mobile,Northeast,0,3.475,2023-03-02 12:25:00+00:00
658378,45-54,F,Finance,Web,West,0,10.28,2023-06-09 15:14:00+00:00
658379,35-44,F,Health,Web,Midwest,0,2.13,2023-05-25 00:37:00+00:00
658380,55+,F,Housing,Tablet,South,0,2.5587,2023-05-28 15:46:00+00:00
658381,45-54,M,Housing,Web,West,0,10.1,2023-02-20 14:58:00+00:00
658382,25-34,F,Finance,Mobile,Southeast,1,8.485,2023-02-18 12:58:00+00:00
658383,25-34,F,News,Web,Southeast,0,0.8387,2023-02-01 07:13:00+00:00
658384,18-24,M,Finance,Tablet,Northeast,1,12.86,2023-05-09 20:52:00+00:00
658385,35-44,M,Finance,Mobile,Midwest,0,6.1387,2023-06-21 15:33:00+00:00
658386,55+,F,Auto,Tablet,South,0,8.0825,2023-03-08 18:26:00+00:00
658387,18-24,F,Health,Mobile,Northeast,1,8.78,2023-06-14 20:40:00+00:00
658388,35-44,M,News,Web,Midwest,0,1.585,2023-03-10 20:35:00+00:00
658389,55+,F,Auto,Mobile,South,0,8.3925,2023-04-05 10:30:00+00:00
658390,35-44,F,Housing,Tablet,Midwest,0,9.74,2023-05-13 12:10:00+00:00
658391,25-34,F,News,Tablet,Southeast,1,8.0637,2023-02-01 19:04:00+00:00
658392,18-24,M,Finance,Tablet,Northeast,0,12.5838,2023-03-09 19:52:00+00:00
658393,18-24,M,Retail,Mobile,Northeast,0,9.34,2023-06-02 20:13:00+00:00
658394,35-44,M,Retail,Tablet,Midwest,1,7.7562,2023-03-07 05:43:00+00:00
658395,55+,F,Auto,Tablet,South,0,5.84,2023-04-03 08:30:00+00:00
658396,35-44,F,Auto,Mobile,Midwest,0,10.54,2023-02-22 04:58:00+00:00
658397,18-24,F,Health,Mobile,Northeast,0,9.1925,2023-02-24 18:42:00+00:00
658398,45-54,M,Auto,Tablet,West,0,2.8013,2023-04-12 17:57:00+00:00
658399,45-54,M,Health,Tablet,West,0,13.82,2023-04-27 08:25:00+00:00
658400,18-24,M,Retail,Web,Northeast,0,2.0125,2023-03-12 10:10:00+00:00
658401,25-34,F,Housing,Tablet,Northeast,1,7.68,2023-05-10 21:01:00+00:00
658402,25-34,F,Retail,Tablet,Southeast,0,5.58,2023-04-15 08:14:00+00:00
658403,55+,F,Health,Tablet,South,0,3.2363,2023-03-31 05:55:00+00:00
658404,45-54,F,News,Web,West,0,5.8738,2023-06-29 11:34:00+00:00
658405,55+,F,Health,Web,South,1,7.16,2023-03-25 11:54:00+00:00
658406,18-24,F,Health,Tablet,Northeast,0,2.905,2023-06-14 20:57:00+00:00
658407,35-44,F,Health,Web,Midwest,0,4.735,2023-05-29 04:21:00+00:00
658408,35-44,M,News,Mobile,Midwest,1,13.58,2023-03-06 16:43:00+00:00
658409,55+,M,Retail,Web,South,0,12.24,2023-02-22 16:58:00+00:00
658410,45-54,F,News,Mobile,West,1,8.0362,2023-04-20 13:49:00+00:00
658411,55+,F,Auto,Web,South,1,13.66,2023-01-29 04:46:00+00:00
658412,45-54,F,Retail,Tablet,West,0,11.085,2023-01-09 20:01:00+00:00
658413,18-24,M,News,Tablet,Northeast,0,5.4337,2023-05-28 03:03:00+00:00
658414,18-24,F,Auto,Tablet,Northeast,1,11.82,2023-03-18 04:36:00+00:00
658415,55+,M,News,Mobile,South,0,3.71,2023-04-19 00:15:00+00:00
658416,55+,F,Housing,Mobile,South,1,12.7737,2023-06-29 11:34:00+00:00
658417,45-54,M,Health,Tablet,West,0,11.94,2023-01-03 02:26:00+00:00
658418,45-54,M,Health,Web,West,0,2.9575,2023-03-28 14:12:00+00:00
658419,25-34,M,Auto,Mobile,Southeast,0,8.5237,2023-04-10 03:39:00+00:00
658420,25-34,M,Housing,Mobile,Southeast,0,8.56,2023-05-14 13:01:00+00:00
658421,25-34,F,Retail,Web,Southeast,0,4.67,2023-04-07 00:13:00+00:00
658422,35-44,F,Housing,Tablet,Midwest,0,6.3175,2023-04-25 06:07:00+00:00
658423,18-24,F,Auto,Tablet,Northeast,0,7.36,2023-06-03 09:21:00+00:00
658424,25-34,F,Retail,Tablet,Southeast,0,2.4937,2023-02-05 11:39:00+00:00
658425,45-54,M,Housing,Web,West,1,5.0663,2023-03-15 13:36:00+00:00
658426,18-24,M,News,Tablet,Northeast,1,6.62,2023-06-06 12:05:00+00:00
658427,18-24,M,Finance,Web,Northeast,0,4.9212,2023-06-07 01:31:00+00:00
658428,55+,M,News,Tablet,South,0,2.2313,2023-05-26 01:37:00+00:00
658429,45-54,F,News,Tablet,West,0,14.44,2023-02-17 11:49:00+00:00
658430,35-44,F,Housing,Mobile,Midwest,0,11.345,2023-05-17 04:19:00+00:00
658431,18-24,M,Finance,Web,Northeast,0,10.9087,2023-04-18 23:15:00+00:00
658432,18-24,M,Finance,Tablet,Northeast,1,7.54,2023-05-23 22:11:00+00:00
658433,35-44,M,Retail,Tablet,Midwest,0,12.575,2023-05-01 12:34:00+00:00
658434,55+,M,Retail,Tablet,South,0,1.395,2023-06-06 12:39:00+00:00
658435,45-54,F,News,Tablet,West,0,12.52,2023-04-02 07:47:00+00:00
658436,45-54,M,Auto,Mobile,West,0,12.1463,2023-06-27 21:16:00+00:00
658437,18-24,F,Health,Web,Northeast,0,9.9275,2023-01-23 22:46:00+00:00
658438,18-24,F,Health,Web,Northeast,0,11.16,2023-05-24 23:29:00+00:00
658439,55+,F,Housing,Tablet,South,0,12.2775,2023-06-12 06:14:00+00:00
658440,45-54,M,Auto,Tablet,West,0,9.7837,2023-05-28 03:55:00+00:00
658441,45-54,M,Health,Tablet,West,1,12.64,2023-04-08 01:31:00+00:00
658442,55+,M,Finance,Tablet,South,0,6.1762,2023-06-11 05:14:00+00:00
658443,35-44,F,Housing,Tablet,Midwest,0,6.9713,2023-01-18 17:19:00+00:00
658444,45-54,F,News,Web,West,1,10.26,2023-04-29 22:42:00+00:00
658445,35-44,F,Auto,Web,Midwest,0,12.7912,2023-06-23 17:59:00+00:00
658446,55+,F,Housing,Tablet,South,0,0.67,2023-01-17 16:02:00+00:00
658447,35-44,F,Auto,Web,Midwest,1,14.3,2023-06-10 04:57:00+00:00
658448,55+,M,Retail,Web,South,0,12.4325,2023-06-16 10:49:00+00:00
658449,45-54,M,Housing,Web,West,1,3.3925,2023-04-05 10:39:00+00:00
658450,35-44,M,News,Tablet,Midwest,1,14.72,2023-01-02 01:51:00+00:00
658451,25-34,F,Housing,Mobile,Northeast,0,9.42,2023-03-18 04:28:00+00:00
658452,35-44,F,Health,Mobile,Midwest,0,10.045,2023-03-18 04:19:00+00:00
658453,25-34,M,Housing,Web,Southeast,1,7.08,2023-02-09 15:57:00+00:00
658454,25-34,F,Retail,Mobile,Southeast,0,0.7125,2023-01-31 18:55:00+00:00
658455,45-54,F,Finance,Web,West,1,2.385,2023-03-30 04:55:00+00:00
658456,35-44,F,Auto,Tablet,Midwest,0,9.36,2023-04-24 05:41:00+00:00
658457,25-34,F,Retail,Web,Southeast,0,1.8575,2023-01-27 14:29:00+00:00
658458,18-24,M,Finance,Mobile,Northeast,0,4.6825,2023-03-28 02:38:00+00:00
658459,35-44,M,News,Mobile,Midwest,1,10.52,2023-06-21 03:41:00+00:00
658460,35-44,F,Health,Tablet,Midwest,0,9.2487,2023-01-20 07:28:00+00:00
658461,25-34,M,Health,Web,Southeast,0,6.2412,2023-03-15 01:53:00+00:00
658462,35-44,M,Finance,Mobile,Midwest,0,13.96,2023-04-14 19:06:00+00:00
658463,55+,M,Finance,Tablet,South,1,2.6763,2023-05-22 21:28:00+00:00
658464,18-24,F,Health,Mobile,Northeast,0,7.8887,2023-03-13 23:01:00+00:00
658465,55+,M,Retail,Web,South,1,6.12,2023-04-02 19:47:00+00:00
658466,18-24,F,Health,Tablet,Northeast,0,5.17,2023-01-17 16:45:00+00:00
658467,18-24,F,Health,Mobile,Northeast,0,11.8087,2023-04-18 23:49:00+00:00
658468,25-34,F,Retail,Mobile,Southeast,1,14.28,2023-01-20 07:11:00+00:00
658469,35-44,F,Health,Web,Midwest,0,6.3362,2023-03-11 21:44:00+00:00
658470,55+,F,Housing,Tablet,South,1,2.5962,2023-02-07 13:31:00+00:00
658471,35-44,M,Retail,Web,Midwest,0,7.56,2023-06-13 19:49:00+00:00
658472,45-54,M,Housing,Mobile,West,1,4.93,2023-03-06 16:52:00+00:00
658473,35-44,F,Health,Web,Midwest,1,11.7188,2023-02-05 23:39:00+00:00
658474,25-34,M,Auto,Mobile,Southeast,1,12.9,2023-04-01 06:47:00+00:00
658475,55+,M,Retail,Web,South,0,6.5425,2023-04-25 18:59:00+00:00
658476,25-34,M,Auto,Mobile,Southeast,0,3.22,2023-05-17 16:19:00+00:00
658477,35-44,F,Auto,Tablet,Midwest,1,10.12,2023-01-12 23:18:00+00:00
658478,25-34,F,Finance,Tablet,Southeast,0,6.7025,2023-02-12 18:48:00+00:00
658479,25-34,M,Auto,Tablet,Southeast,0,6.9425,2023-01-15 02:02:00+00:00
658480,55+,M,Retail,Tablet,South,0,5.7,2023-01-11 10:10:00+00:00
658481,45-54,F,Retail,Tablet,West,0,3.61,2023-04-19 00:24:00+00:00
658482,25-34,F,Finance,Tablet,Southeast,0,8.75,2023-02-10 16:05:00+00:00
658483,25-34,M,Auto,Tablet,Southeast,0,15.28,2023-05-10 09:44:00+00:00
658484,45-54,F,Finance,Tablet,West,1,3.9013,2023-05-02 01:00:00+00:00
658485,18-24,F,Housing,Web,Northeast,0,7.53,2023-02-14 08:06:00+00:00
658486,55+,F,Health,Tablet,South,0,11.48,2023-05-20 07:28:00+00:00
658487,18-24,F,Health,Tablet,Northeast,0,2.605,2023-06-14 20:06:00+00:00
658488,25-34,F,News,Web,Southeast,0,7.39,2023-05-13 00:10:00+00:00
658489,45-54,F,Finance,Tablet,West,0,14.92,2023-02-01 19:21:00+00:00
658490,25-34,M,Auto,Tablet,Southeast,0,1.3075,2023-06-16 22:23:00+00:00
658491,35-44,M,Finance,Mobile,Midwest,0,7.9525,2023-03-04 02:26:00+00:00
658492,45-54,M,Health,Tablet,West,0,12.08,2023-01-30 17:12:00+00:00
658493,18-24,M,Retail,Mobile,Northeast,1,0.8088,2023-03-09 07:18:00+00:00
658494,35-44,F,Housing,Web,Midwest,0,10.2825,2023-04-17 10:58:00+00:00
658495,25-34,F,Retail,Mobile,Southeast,0,5.58,2023-01-05 16:00:00+00:00
658496,25-34,F,Retail,Web,Southeast,0,8.9563,2023-06-15 21:06:00+00:00
658497,18-24,M,Retail,Mobile,Northeast,1,3.4962,2023-05-18 05:02:00+00:00
658498,55+,M,Finance,Web,South,1,14.38,2023-06-14 20:06:00+00:00
658499,25-34,M,Auto,Web,Southeast,0,6.7287,2023-05-04 15:09:00+00:00
658500,25-34,M,Health,Mobile,Southeast,0,4.2012,2023-03-03 01:43:00+00:00
658501,25-34,F,Housing,Web,Northeast,0,15.48,2023-04-10 15:57:00+00:00
658502,45-54,M,Health,Mobile,West,0,4.2412,2023-03-15 01:27:00+00:00
658503,25-34,M,Auto,Mobile,Southeast,0,6.0587,2023-01-28 15:21:00+00:00
658504,45-54,F,Finance,Tablet,West,0,14.5,2023-02-20 14:15:00+00:00
658505,55+,F,Auto,Tablet,South,1,11.995,2023-04-27 20:16:00+00:00
658506,18-24,F,Auto,Web,Northeast,0,5.5713,2023-04-28 09:33:00+00:00
658507,35-44,F,Auto,Web,Midwest,0,13.14,2023-03-04 14:17:00+00:00
658508,55+,M,Retail,Web,South,1,3.3925,2023-06-24 18:16:00+00:00
658509,25-34,F,Retail,Tablet,Southeast,0,9.0213,2023-05-18 17:45:00+00:00
658510,25-34,F,News,Web,Southeast,0,10.5,2023-04-21 14:15:00+00:00
658511,25-34,F,Retail,Web,Southeast,1,7.4225,2023-06-08 02:14:00+00:00
658512,35-44,F,Health,Web,Midwest,0,7.785,2023-06-18 12:24:00+00:00
658513,55+,M,Finance,Web,South,0,12.18,2023-04-05 22:47:00+00:00
658514,45-54,F,News,Tablet,West,1,10.655,2023-04-15 20:57:00+00:00
658515,25-34,F,Retail,Tablet,Southeast,1,10.2562,2023-03-07 05:35:00+00:00
658516,55+,M,Finance,Web,South,0,7.54,2023-03-04 14:00:00+00:00
658517,45-54,F,Finance,Tablet,West,1,1.8875,2023-06-20 14:07:00+00:00
658518,35-44,F,Auto,Web,Midwest,1,12.7338,2023-06-17 11:32:00+00:00
658519,35-44,F,Housing,Tablet,Midwest,0,13.02,2023-06-26 08:50:00+00:00
658520,25-34,M,Housing,Web,Southeast,0,11.3663,2023-05-14 13:53:00+00:00
658521,55+,M,News,Tablet,South,0,2.1963,2023-05-18 05:45:00+00:00
658522,18-24,M,Retail,Mobile,Northeast,1,9.8,2023-04-26 19:59:00+00:00
658523,18-24,F,Housing,Mobile,Northeast,1,4.0,2023-01-01 00:08:00+00:00
658524,18-24,M,Retail,Web,Northeast,0,2.9337,2023-01-08 19:18:00+00:00
658525,25-34,F,Finance,Mobile,Southeast,0,9.34,2023-04-03 08:38:00+00:00
658526,45-54,M,Housing,Web,West,0,2.3137,2023-04-02 19:21:00+00:00
658527,35-44,M,Retail,Web,Midwest,0,1.775,2023-05-21 20:02:00+00:00
658528,45-54,F,Retail,Mobile,West,0,10.68,2023-04-30 23:42:00+00:00
658529,45-54,F,News,Mobile,West,1,4.4313,2023-02-15 09:15:00+00:00
658530,25-34,F,Retail,Web,Southeast,1,2.0175,2023-04-25 06:07:00+00:00
658531,45-54,M,Health,Web,West,1,13.62,2023-01-07 06:26:00+00:00
658532,35-44,M,Retail,Tablet,Midwest,1,3.2862,2023-01-30 05:38:00+00:00
658533,18-24,M,Retail,Mobile,Northeast,1,10.0875,2023-02-20 14:50:00+00:00
658534,25-34,M,Health,Web,Southeast,0,10.52,2023-03-13 23:53:00+00:00
658535,25-34,F,Finance,Mobile,Southeast,1,10.4663,2023-02-23 05:33:00+00:00
658536,35-44,M,News,Mobile,Midwest,1,5.1463,2023-06-07 13:39:00+00:00
658537,55+,M,Finance,Tablet,South,0,10.68,2023-06-29 11:42:00+00:00
658538,35-44,M,News,Tablet,Midwest,0,6.03,2023-02-14 08:32:00+00:00
658539,55+,F,Housing,Mobile,South,1,6.325,2023-01-21 20:54:00+00:00
658540,35-44,F,Housing,Mobile,Midwest,0,11.02,2023-02-06 00:39:00+00:00
658541,18-24,M,Finance,Mobile,Northeast,0,1.155,2023-02-14 20:06:00+00:00
658542,45-54,F,Retail,Web,West,0,11.0875,2023-04-21 14:41:00+00:00
658543,25-34,M,Health,Tablet,Southeast,1,14.46,2023-01-09 08:18:00+00:00
658544,55+,M,Finance,Mobile,South,1,11.9663,2023-03-15 13:19:00+00:00
658545,18-24,F,Auto,Web,Northeast,0,5.9287,2023-05-04 15:51:00+00:00
658546,55+,M,News,Mobile,South,0,5.76,2023-04-24 05:07:00+00:00
658547,25-34,M,Health,Web,Southeast,1,1.3562,2023-05-06 05:26:00+00:00
658548,55+,M,News,Mobile,South,0,10.13,2023-02-14 08:57:00+00:00
658549,18-24,M,Retail,Web,Northeast,0,11.6,2023-05-26 13:46:00+00:00
658550,35-44,F,Housing,Tablet,Midwest,0,3.165,2023-05-13 12:36:00+00:00
658551,25-34,F,Housing,Mobile,Northeast,0,14.0,2023-04-16 21:23:00+00:00
658552,55+,F,Health,Mobile,South,0,6.0,2023-01-26 01:46:00+00:00
658553,35-44,M,News,Web,Midwest,1,8.0075,2023-03-08 06:52:00+00:00
658554,25-34,F,Retail,Tablet,Southeast,0,0.7737,2023-03-01 11:34:00+00:00
658555,25-34,F,Finance,Web,Southeast,1,11.88,2023-01-20 19:28:00+00:00
658556,25-34,F,News,Tablet,Southeast,0,1.675,2023-01-01 12:42:00+00:00
658557,25-34,M,Auto,Tablet,Southeast,0,10.2487,2023-01-20 07:37:00+00:00
658558,18-24,M,News,Tablet,Northeast,1,12.96,2023-04-04 21:56:00+00:00
658559,18-24,F,Housing,Tablet,Northeast,1,9.56,2023-01-29 16:04:00+00:00
658560,45-54,M,Housing,Tablet,West,0,12.1275,2023-05-23 22:54:00+00:00
658561,25-34,M,Health,Web,Southeast,1,8.3,2023-01-01 00:17:00+00:00
658562,55+,F,Health,Web,South,0,10.985,2023-05-29 04:21:00+00:00
658563,18-24,M,News,Web,Northeast,1,1.085,2023-03-10 20:52:00+00:00
658564,25-34,M,Auto,Tablet,Southeast,0,11.62,2023-05-07 06:00:00+00:00
658565,35-44,F,Housing,Web,Midwest,0,3.6063,2023-05-06 05:09:00+00:00
658566,55+,M,News,Mobile,South,1,0.7775,2023-02-12 06:40:00+00:00
658567,45-54,M,Auto,Web,West,0,13.12,2023-03-03 01:25:00+00:00
658568,45-54,F,Finance,Web,West,0,4.795,2023-05-17 04:28:00+00:00
658569,35-44,F,Auto,Mobile,Midwest,1,1.9788,2023-03-25 23:37:00+00:00
658570,45-54,M,Auto,Mobile,West,0,12.1,2023-01-31 06:38:00+00:00
658571,55+,F,Health,Web,South,1,1.7675,2023-02-24 06:50:00+00:00
658572,35-44,M,News,Web,Midwest,0,2.3587,2023-01-28 15:21:00+00:00
658573,25-34,F,News,Tablet,Southeast,1,14.74,2023-01-23 10:03:00+00:00
658574,18-24,M,News,Web,Northeast,0,5.8262,2023-06-11 05:23:00+00:00
658575,25-34,F,News,Mobile,Southeast,1,2.8425,2023-04-05 10:56:00+00:00
658576,18-24,M,Retail,Tablet,Northeast,0,8.44,2023-03-29 03:38:00+00:00
658577,45-54,F,Finance,Tablet,West,0,10.8513,2023-06-11 17:05:00+00:00
658578,25-34,F,Retail,Mobile,Southeast,0,6.24,2023-03-14 00:01:00+00:00
658579,25-34,M,Housing,Mobile,Southeast,0,7.52,2023-03-03 01:08:00+00:00
658580,18-24,F,Health,Tablet,Northeast,0,11.7275,2023-04-13 06:48:00+00:00
658581,18-24,F,Auto,Tablet,Northeast,0,8.7562,2023-04-16 21:49:00+00:00
658582,45-54,F,Finance,Mobile,West,0,13.98,2023-01-25 00:20:00+00:00
658583,18-24,F,Housing,Tablet,Northeast,0,1.705,2023-01-25 12:54:00+00:00
658584,18-24,F,Health,Tablet,Northeast,0,7.3225,2023-05-19 18:54:00+00:00
658585,25-34,F,Finance,Mobile,Southeast,0,12.44,2023-06-17 23:32:00+00:00
658586,55+,F,Auto,Mobile,South,0,5.3662,2023-06-03 21:56:00+00:00
658587,25-34,M,Auto,Web,Southeast,0,6.2138,2023-06-01 19:30:00+00:00
658588,45-54,M,Housing,Tablet,West,0,13.9,2023-05-01 12:17:00+00:00
658589,18-24,M,Retail,Tablet,Northeast,0,11.2587,2023-03-09 07:26:00+00:00
658590,45-54,M,Health,Web,West,0,4.6887,2023-03-13 23:35:00+00:00
658591,18-24,M,Retail,Mobile,Northeast,1,8.6,2023-03-17 15:45:00+00:00
658592,55+,M,News,Web,South,0,8.36,2023-05-29 16:55:00+00:00
658593,35-44,M,News,Tablet,Midwest,0,6.085,2023-03-30 04:12:00+00:00
658594,35-44,M,Retail,Tablet,Midwest,0,10.62,2023-04-07 00:56:00+00:00
658595,25-34,F,News,Mobile,Southeast,0,7.1825,2023-01-27 02:46:00+00:00
658596,35-44,F,Auto,Web,Midwest,0,10.2662,2023-04-24 05:41:00+00:00
658597,18-24,F,Housing,Tablet,Northeast,0,13.16,2023-04-14 07:57:00+00:00
658598,55+,F,Auto,Tablet,South,0,8.8925,2023-06-04 10:04:00+00:00
658599,45-54,M,Health,Web,West,0,2.7,2023-06-10 16:40:00+00:00
658600,55+,M,Finance,Web,South,0,13.66,2023-02-18 12:06:00+00:00
658601,25-34,F,Housing,Web,Northeast,1,6.2,2023-02-05 23:47:00+00:00
658602,18-24,M,Finance,Web,Northeast,0,12.155,2023-05-25 12:54:00+00:00
658603,45-54,M,Housing,Mobile,West,0,15.46,2023-04-29 22:25:00+00:00
658604,35-44,M,Finance,Tablet,Midwest,1,5.7325,2023-03-08 18:26:00+00:00
658605,25-34,M,Housing,Tablet,Southeast,0,1.0387,2023-04-02 07:38:00+00:00
658606,55+,F,Health,Tablet,South,1,8.72,2023-01-22 21:03:00+00:00
658607,35-44,F,Health,Web,Midwest,0,0.8413,2023-01-14 01:36:00+00:00
658608,55+,F,Auto,Mobile,South,0,6.3,2023-02-10 16:31:00+00:00
658609,45-54,F,Finance,Web,West,0,15.2,2023-06-15 21:15:00+00:00
658610,35-44,F,Auto,Tablet,Midwest,0,4.0113,2023-04-20 01:15:00+00:00
658611,25-34,F,News,Tablet,Southeast,1,8.6475,2023-05-19 06:19:00+00:00
658612,25-34,F,Finance,Mobile,Southeast,1,13.86,2023-02-28 10:08:00+00:00
658613,45-54,M,Auto,Web,West,1,3.0787,2023-01-24 23:20:00+00:00
658614,25-34,M,Auto,Mobile,Southeast,0,5.825,2023-06-10 04:31:00+00:00
658615,25-34,F,Finance,Tablet,Southeast,0,15.1,2023-05-01 12:00:00+00:00
658616,25-34,F,Finance,Web,Southeast,0,7.8587,2023-06-17 23:41:00+00:00
658617,55+,M,Retail,Web,South,1,1.5688,2023-02-05 23:30:00+00:00
658618,35-44,F,Housing,Tablet,Midwest,0,10.42,2023-02-16 10:15:00+00:00
658619,18-24,F,Housing,Tablet,Northeast,0,5.7475,2023-02-28 22:51:00+00:00
658620,25-34,F,News,Web,Southeast,0,5.1212,2023-04-28 09:51:00+00:00
658621,18-24,M,Finance,Tablet,Northeast,0,14.38,2023-01-25 12:37:00+00:00
658622,55+,M,Finance,Web,South,0,10.9462,2023-04-08 13:05:00+00:00
658623,45-54,F,News,Web,West,1,8.0575,2023-03-08 06:09:00+00:00
658624,55+,M,Retail,Web,South,0,15.18,2023-03-26 00:03:00+00:00
658625,45-54,M,Housing,Mobile,West,0,2.535,2023-05-29 04:29:00+00:00
658626,18-24,F,Housing,Mobile,Northeast,0,10.9712,2023-06-07 01:56:00+00:00
658627,25-34,F,Retail,Web,Southeast,0,11.7,2023-01-11 10:27:00+00:00
658628,35-44,F,Auto,Tablet,Midwest,0,5.6125,2023-01-11 10:27:00+00:00
658629,25-34,F,News,Mobile,Southeast,0,12.0188,2023-01-16 15:10:00+00:00
658630,18-24,F,Health,Tablet,Northeast,1,7.16,2023-01-04 03:17:00+00:00
658631,18-24,M,Retail,Web,Northeast,0,4.0525,2023-04-13 18:23:00+00:00
658632,55+,M,Retail,Tablet,South,0,5.4013,2023-01-02 01:51:00+00:00
658633,25-34,F,Finance,Tablet,Southeast,1,7.84,2023-01-18 05:28:00+00:00
658634,18-24,F,Health,Mobile,Northeast,0,5.9938,2023-05-16 03:36:00+00:00
658635,25-34,F,News,Tablet,Southeast,0,2.5063,2023-05-26 13:55:00+00:00
658636,45-54,F,News,Tablet,West,0,7.84,2023-02-07 13:48:00+00:00
658637,25-34,M,Housing,Mobile,Southeast,1,6.535,2023-03-30 04:46:00+00:00
658638,45-54,M,Auto,Mobile,West,0,6.08,2023-03-06 16:00:00+00:00
658639,25-34,M,Auto,Mobile,Southeast,0,7.62,2023-01-27 14:46:00+00:00
658640,45-54,F,Retail,Tablet,West,0,2.02,2023-06-26 08:50:00+00:00
658641,25-34,F,Retail,Tablet,Southeast,0,10.1962,2023-06-27 21:42:00+00:00
658642,35-44,M,News,Tablet,Midwest,0,15.24,2023-06-17 11:15:00+00:00
658643,55+,F,Health,Mobile,South,1,0.6525,2023-05-23 10:20:00+00:00
658644,18-24,F,Auto,Tablet,Northeast,0,4.335,2023-04-19 12:32:00+00:00
658645,35-44,F,Health,Mobile,Midwest,0,5.68,2023-03-11 09:35:00+00:00
658646,45-54,M,Health,Tablet,West,0,4.68,2023-01-25 00:12:00+00:00
658647,45-54,M,Housing,Mobile,West,0,4.2387,2023-04-02 07:04:00+00:00
658648,55+,F,Housing,Tablet,South,0,8.14,2023-02-02 20:30:00+00:00
658649,18-24,F,Health,Tablet,Northeast,0,4.1162,2023-04-24 05:41:00+00:00
658650,45-54,M,Auto,Web,West,0,0.7312,2023-03-27 01:29:00+00:00
658651,25-34,F,Housing,Web,Northeast,0,11.86,2023-04-29 10:34:00+00:00
658652,18-24,M,Finance,Mobile,Northeast,1,12.0013,2023-03-23 09:20:00+00:00
658653,55+,F,Housing,Mobile,South,1,8.9225,2023-05-19 18:11:00+00:00
658654,55+,F,Auto,Web,South,1,8.6,2023-05-16 15:36:00+00:00
658655,55+,F,Auto,Mobile,South,1,10.8462,2023-05-18 05:45:00+00:00
658656,18-24,F,Health,Mobile,Northeast,0,4.0587,2023-05-08 07:43:00+00:00
658657,35-44,F,Auto,Tablet,Midwest,1,14.34,2023-03-24 22:20:00+00:00
658658,55+,M,News,Web,South,0,12.5587,2023-04-18 23:41:00+00:00
658659,55+,M,Finance,Web,South,0,2.4463,2023-03-19 05:53:00+00:00
658660,35-44,F,Auto,Tablet,Midwest,1,12.22,2023-05-17 16:28:00+00:00
658661,45-54,F,Finance,Web,West,0,8.1375,2023-03-12 22:35:00+00:00
658662,35-44,F,Health,Web,Midwest,1,4.1487,2023-03-21 07:11:00+00:00
658663,55+,M,Retail,Web,South,0,9.22,2023-01-27 02:29:00+00:00
658664,18-24,M,Finance,Web,Northeast,0,6.8037,2023-01-24 11:03:00+00:00
658665,18-24,F,Auto,Web,Northeast,1,3.8075,2023-05-27 14:03:00+00:00
658666,25-34,M,Health,Web,Southeast,0,10.88,2023-04-20 13:07:00+00:00
658667,35-44,M,Retail,Tablet,Midwest,0,0.74,2023-04-23 16:24:00+00:00
658668,25-34,F,Finance,Mobile,Southeast,0,12.345,2023-04-27 20:16:00+00:00
658669,55+,F,Auto,Tablet,South,0,9.22,2023-03-28 02:20:00+00:00
658670,35-44,M,News,Tablet,Midwest,0,8.2937,2023-01-16 03:53:00+00:00
658671,18-24,M,Retail,Tablet,Northeast,1,2.4387,2023-06-01 07:38:00+00:00
658672,35-44,F,Housing,Web,Midwest,0,12.16,2023-05-14 13:44:00+00:00
658673,18-24,M,News,Tablet,Northeast,0,7.8637,2023-02-01 19:13:00+00:00
658674,18-24,F,Health,Tablet,Northeast,0,12.9488,2023-04-10 15:14:00+00:00
658675,18-24,M,News,Tablet,Northeast,0,10.46,2023-05-29 04:12:00+00:00
658676,18-24,F,Housing,Web,Northeast,0,11.6988,2023-04-10 15:31:00+00:00
658677,25-34,F,News,Web,Southeast,0,12.5787,2023-03-25 23:11:00+00:00
658678,18-24,F,Housing,Mobile,Northeast,0,5.58,2023-02-14 20:23:00+00:00
658679,18-24,M,News,Tablet,Northeast,0,11.2338,2023-04-18 11:49:00+00:00
658680,18-24,F,Health,Tablet,Northeast,1,3.7612,2023-01-10 09:18:00+00:00
658681,55+,M,Retail,Mobile,South,0,13.16,2023-03-25 23:29:00+00:00
