impression_id,age_group,gender,ad_category,platform,region,click_flag,spend_usd,impression_time
714761,18-24,F,Housing,Tablet,Northeast,0,8.3262,2023-05-02 13:17:00+00:00
714763,18-24,F,Housing,Mobile,Northeast,0,9.64,2023-02-17 23:15:00+00:00
714767,55+,F,Housing,Mobile,South,1,10.835,2023-04-19 12:24:00+00:00
714797,55+,F,Housing,Tablet,South,1,9.8362,2023-03-31 05:47:00+00:00
714801,25-34,F,Housing,Tablet,Northeast,0,14.72,2023-05-02 13:43:00+00:00
714809,18-24,F,Housing,Mobile,Northeast,1,11.505,2023-05-25 12:29:00+00:00
714824,35-44,F,Housing,Web,Midwest,0,6.9413,2023-04-04 09:30:00+00:00
714826,35-44,F,Housing,Tablet,Midwest,0,8.38,2023-03-26 00:12:00+00:00
714834,18-24,F,Housing,Web,Northeast,1,11.73,2023-05-25 00:54:00+00:00
714844,55+,F,Housing,Tablet,South,0,13.82,2023-03-18 16:10:00+00:00
714851,25-34,F,Housing,Web,Northeast,1,6.38,2023-01-25 00:03:00+00:00
714855,18-24,F,Housing,Tablet,Northeast,1,10.3912,2023-06-03 09:39:00+00:00
714867,55+,F,Housing,Web,South,0,8.1125,2023-01-11 10:01:00+00:00
714891,55+,F,Housing,Tablet,South,0,3.36,2023-04-19 00:15:00+00:00
714900,18-24,F,Housing,Web,Northeast,0,2.8937,2023-01-16 03:19:00+00:00
714901,25-34,F,Housing,Mobile,Northeast,0,10.52,2023-01-12 23:27:00+00:00
714908,55+,F,Housing,Mobile,South,1,2.6888,2023-05-12 23:53:00+00:00
714912,18-24,F,Housing,Web,Northeast,0,10.4325,2023-05-07 18:35:00+00:00
714918,18-24,F,Housing,Web,Northeast,0,8.875,2023-05-21 20:11:00+00:00
714926,35-44,F,Housing,Web,Midwest,1,11.3125,2023-01-11 10:52:00+00:00
714929,55+,F,Housing,Mobile,South,0,4.2788,2023-06-13 07:49:00+00:00
714942,35-44,F,Housing,Mobile,Midwest,0,9.95,2023-01-01 00:17:00+00:00
714949,35-44,F,Housing,Tablet,Midwest,0,14.66,2023-05-19 06:45:00+00:00
714951,25-34,F,Housing,Web,Northeast,0,9.62,2023-05-27 02:03:00+00:00
714957,35-44,F,Housing,Tablet,Midwest,0,9.3637,2023-02-21 03:07:00+00:00
714974,55+,F,Housing,Web,South,0,12.1463,2023-05-18 05:45:00+00:00
714977,55+,F,Housing,Mobile,South,0,9.1237,2023-06-09 03:39:00+00:00
714978,18-24,F,Housing,Tablet,Northeast,0,9.5988,2023-03-01 23:25:00+00:00
714985,18-24,F,Housing,Web,Northeast,0,11.78,2023-06-04 22:04:00+00:00
714990,18-24,F,Housing,Mobile,Northeast,1,4.3338,2023-03-09 19:52:00+00:00
715001,25-34,F,Housing,Mobile,Northeast,0,10.56,2023-01-14 13:53:00+00:00
715008,35-44,F,Housing,Web,Midwest,0,8.2,2023-05-01 00:17:00+00:00
715012,55+,F,Housing,Web,South,0,15.16,2023-03-25 23:46:00+00:00
715027,18-24,F,Housing,Web,Northeast,0,6.96,2023-04-04 09:30:00+00:00
715028,55+,F,Housing,Mobile,South,0,4.4375,2023-03-12 22:27:00+00:00
715038,18-24,F,Housing,Tablet,Northeast,0,8.395,2023-01-17 04:02:00+00:00
715051,25-34,F,Housing,Mobile,Northeast,0,8.32,2023-06-11 17:05:00+00:00
715056,18-24,F,Housing,Web,Northeast,0,2.6,2023-05-21 08:11:00+00:00
715067,35-44,F,Housing,Mobile,Midwest,0,4.6775,2023-03-04 14:34:00+00:00
715068,55+,F,Housing,Web,South,0,1.3988,2023-03-01 23:25:00+00:00
715084,35-44,F,Housing,Mobile,Midwest,0,11.34,2023-01-13 00:36:00+00:00
715095,55+,F,Housing,Mobile,South,0,9.9512,2023-06-11 17:31:00+00:00
715099,55+,F,Housing,Tablet,South,0,15.14,2023-04-13 06:23:00+00:00
715101,25-34,F,Housing,Web,Northeast,1,10.44,2023-03-09 07:43:00+00:00
715102,55+,F,Housing,Tablet,South,0,11.28,2023-05-30 17:12:00+00:00
715110,55+,F,Housing,Mobile,South,1,12.145,2023-02-26 20:42:00+00:00
715114,35-44,F,Housing,Web,Midwest,0,7.98,2023-06-14 08:32:00+00:00
715116,55+,F,Housing,Tablet,South,1,12.1925,2023-02-24 18:42:00+00:00
715118,18-24,F,Housing,Mobile,Northeast,1,5.1137,2023-06-01 19:21:00+00:00
715125,35-44,F,Housing,Tablet,Midwest,0,11.235,2023-05-29 04:04:00+00:00
715131,18-24,F,Housing,Tablet,Northeast,0,11.2175,2023-05-15 14:27:00+00:00
715150,35-44,F,Housing,Web,Midwest,0,9.1,2023-05-21 20:11:00+00:00
715151,25-34,F,Housing,Tablet,Northeast,0,14.8,2023-04-16 21:40:00+00:00
715160,18-24,F,Housing,Tablet,Northeast,0,9.5188,2023-02-05 23:30:00+00:00
715164,18-24,F,Housing,Tablet,Northeast,0,4.7287,2023-03-25 23:11:00+00:00
715182,55+,F,Housing,Web,South,1,2.5013,2023-04-12 17:23:00+00:00
715195,55+,F,Housing,Mobile,South,0,8.3,2023-03-22 08:54:00+00:00
715201,25-34,F,Housing,Web,Northeast,0,13.36,2023-04-24 05:41:00+00:00
715204,35-44,F,Housing,Tablet,Midwest,0,10.38,2023-02-14 20:40:00+00:00
715206,18-24,F,Housing,Tablet,Northeast,0,1.23,2023-03-06 16:26:00+00:00
715219,18-24,F,Housing,Tablet,Northeast,0,12.06,2023-04-19 12:32:00+00:00
715231,55+,F,Housing,Mobile,South,1,13.76,2023-03-15 01:19:00+00:00
715245,18-24,F,Housing,Mobile,Northeast,0,5.375,2023-01-21 20:11:00+00:00
715251,25-34,F,Housing,Web,Northeast,0,14.78,2023-01-05 04:00:00+00:00
715260,55+,F,Housing,Web,South,0,5.41,2023-04-19 00:32:00+00:00
715261,55+,F,Housing,Mobile,South,1,13.58,2023-01-25 12:20:00+00:00
715262,55+,F,Housing,Mobile,South,1,1.5925,2023-01-15 02:10:00+00:00
715268,18-24,F,Housing,Web,Northeast,1,10.6913,2023-04-04 09:04:00+00:00
715278,35-44,F,Housing,Tablet,Midwest,1,6.3113,2023-01-30 17:21:00+00:00
715290,18-24,F,Housing,Web,Northeast,0,4.6875,2023-03-12 22:18:00+00:00
715301,25-34,F,Housing,Web,Northeast,0,11.12,2023-01-02 13:25:00+00:00
715320,55+,F,Housing,Web,South,0,9.395,2023-04-07 12:30:00+00:00
715338,18-24,F,Housing,Mobile,Northeast,1,12.7075,2023-04-17 22:40:00+00:00
715342,55+,F,Housing,Web,South,0,15.24,2023-02-17 11:58:00+00:00
715351,25-34,F,Housing,Web,Northeast,0,11.48,2023-02-09 03:39:00+00:00
715376,18-24,F,Housing,Mobile,Northeast,0,1.3025,2023-02-12 18:14:00+00:00
715396,35-44,F,Housing,Mobile,Midwest,0,11.72,2023-06-21 15:07:00+00:00
715401,25-34,F,Housing,Tablet,Northeast,0,6.34,2023-05-03 14:26:00+00:00
715418,35-44,F,Housing,Mobile,Midwest,0,12.7088,2023-06-17 23:23:00+00:00
715425,18-24,F,Housing,Web,Northeast,0,9.1237,2023-03-01 11:17:00+00:00
715427,55+,F,Housing,Mobile,South,0,12.1075,2023-03-28 14:46:00+00:00
715432,35-44,F,Housing,Tablet,Midwest,1,8.98,2023-04-25 06:24:00+00:00
715436,55+,F,Housing,Web,South,0,8.47,2023-04-07 00:13:00+00:00
715440,35-44,F,Housing,Tablet,Midwest,0,1.1387,2023-04-02 07:21:00+00:00
715451,25-34,F,Housing,Web,Northeast,1,6.16,2023-02-03 09:13:00+00:00
715470,35-44,F,Housing,Web,Midwest,0,6.3438,2023-05-16 03:27:00+00:00
715486,18-24,F,Housing,Tablet,Northeast,0,12.56,2023-04-04 21:04:00+00:00
715491,35-44,F,Housing,Mobile,Midwest,0,9.5862,2023-04-20 13:32:00+00:00
715496,55+,F,Housing,Tablet,South,0,5.5912,2023-03-15 01:53:00+00:00
715501,25-34,F,Housing,Tablet,Northeast,1,9.02,2023-06-26 20:59:00+00:00
715502,55+,F,Housing,Mobile,South,0,8.4962,2023-02-07 13:13:00+00:00
715513,35-44,F,Housing,Tablet,Midwest,1,14.82,2023-03-28 14:12:00+00:00
715543,18-24,F,Housing,Web,Northeast,0,12.32,2023-01-22 21:54:00+00:00
715551,25-34,F,Housing,Tablet,Northeast,0,15.12,2023-03-03 13:08:00+00:00
715555,18-24,F,Housing,Web,Northeast,0,10.22,2023-06-06 12:22:00+00:00
715566,35-44,F,Housing,Tablet,Midwest,0,6.92,2023-03-18 16:10:00+00:00
715575,18-24,F,Housing,Mobile,Northeast,1,6.1375,2023-05-11 22:18:00+00:00
715583,55+,F,Housing,Web,South,1,2.3738,2023-06-29 11:25:00+00:00
715586,18-24,F,Housing,Tablet,Northeast,0,4.7062,2023-05-06 05:43:00+00:00
715587,18-24,F,Housing,Web,Northeast,1,8.4488,2023-06-29 23:42:00+00:00
715601,25-34,F,Housing,Web,Northeast,1,8.14,2023-04-03 08:56:00+00:00
715606,55+,F,Housing,Tablet,South,1,9.9,2023-04-11 04:48:00+00:00
715611,18-24,F,Housing,Mobile,Northeast,1,10.9213,2023-01-18 17:02:00+00:00
715613,18-24,F,Housing,Mobile,Northeast,0,1.015,2023-01-13 12:44:00+00:00
715622,55+,F,Housing,Web,South,0,6.1813,2023-05-06 17:17:00+00:00
715643,35-44,F,Housing,Web,Midwest,0,3.5275,2023-01-03 14:26:00+00:00
715651,25-34,F,Housing,Web,Northeast,1,7.5,2023-05-21 08:20:00+00:00
715698,55+,F,Housing,Web,South,0,9.4162,2023-01-14 13:10:00+00:00
715701,25-34,F,Housing,Web,Northeast,0,12.82,2023-05-27 02:38:00+00:00
715718,55+,F,Housing,Web,South,1,12.3,2023-01-21 08:28:00+00:00
715723,35-44,F,Housing,Mobile,Midwest,0,5.72,2023-06-21 03:24:00+00:00
715727,18-24,F,Housing,Tablet,Northeast,1,11.23,2023-06-14 08:49:00+00:00
715734,55+,F,Housing,Mobile,South,0,6.7213,2023-05-18 17:45:00+00:00
715751,25-34,F,Housing,Web,Northeast,0,13.56,2023-06-13 07:14:00+00:00
715758,18-24,F,Housing,Mobile,Northeast,0,11.1837,2023-03-09 19:43:00+00:00
715769,55+,F,Housing,Tablet,South,0,7.6988,2023-02-09 15:05:00+00:00
715775,55+,F,Housing,Tablet,South,0,7.4475,2023-06-08 14:05:00+00:00
715788,55+,F,Housing,Tablet,South,1,0.7013,2023-06-11 17:23:00+00:00
715792,35-44,F,Housing,Web,Midwest,0,8.34,2023-01-03 02:43:00+00:00
715800,35-44,F,Housing,Web,Midwest,1,12.46,2023-06-18 00:15:00+00:00
715801,25-34,F,Housing,Mobile,Northeast,0,5.86,2023-04-29 10:59:00+00:00
715814,35-44,F,Housing,Tablet,Midwest,1,8.6613,2023-01-30 17:38:00+00:00
715826,35-44,F,Housing,Web,Midwest,0,12.5325,2023-03-08 18:43:00+00:00
715828,35-44,F,Housing,Web,Midwest,0,10.14,2023-04-03 20:56:00+00:00
715845,35-44,F,Housing,Tablet,Midwest,1,6.7412,2023-02-03 09:13:00+00:00
715851,25-34,F,Housing,Web,Northeast,0,9.94,2023-02-12 18:23:00+00:00
715858,35-44,F,Housing,Tablet,Midwest,0,13.0,2023-05-16 15:45:00+00:00
715874,55+,F,Housing,Mobile,South,1,2.1425,2023-04-25 18:33:00+00:00
715878,55+,F,Housing,Mobile,South,0,6.9275,2023-03-24 22:37:00+00:00
715890,18-24,F,Housing,Tablet,Northeast,0,12.5663,2023-02-23 05:59:00+00:00
715901,25-34,F,Housing,Web,Northeast,0,11.4,2023-02-05 11:56:00+00:00
715904,35-44,F,Housing,Tablet,Midwest,0,8.7737,2023-03-01 11:59:00+00:00
715910,35-44,F,Housing,Mobile,Midwest,0,7.0987,2023-03-21 07:11:00+00:00
715924,35-44,F,Housing,Mobile,Midwest,0,13.48,2023-04-10 03:39:00+00:00
715946,35-44,F,Housing,Mobile,Midwest,0,12.17,2023-06-06 00:13:00+00:00
715951,25-34,F,Housing,Tablet,Northeast,1,10.86,2023-02-18 00:58:00+00:00
715962,35-44,F,Housing,Mobile,Midwest,0,3.5387,2023-01-12 23:35:00+00:00
715965,55+,F,Housing,Tablet,South,0,3.3225,2023-03-20 18:11:00+00:00
715966,55+,F,Housing,Tablet,South,0,9.26,2023-05-29 04:29:00+00:00
715968,18-24,F,Housing,Tablet,Northeast,0,2.365,2023-06-02 20:30:00+00:00
715971,35-44,F,Housing,Tablet,Midwest,0,0.56,2023-01-09 08:26:00+00:00
715973,35-44,F,Housing,Web,Midwest,0,4.7825,2023-01-27 02:46:00+00:00
715980,18-24,F,Housing,Web,Northeast,1,9.8025,2023-05-03 02:00:00+00:00
715986,55+,F,Housing,Web,South,1,11.7625,2023-05-11 10:52:00+00:00
715996,18-24,F,Housing,Tablet,Northeast,0,9.96,2023-03-25 11:11:00+00:00
716001,25-34,F,Housing,Mobile,Northeast,1,10.38,2023-04-15 20:14:00+00:00
716015,18-24,F,Housing,Mobile,Northeast,1,5.4088,2023-01-08 07:26:00+00:00
716023,55+,F,Housing,Tablet,South,0,9.06,2023-02-28 22:59:00+00:00
716034,55+,F,Housing,Mobile,South,0,10.4913,2023-06-23 17:59:00+00:00
716035,55+,F,Housing,Mobile,South,0,8.14,2023-05-13 12:27:00+00:00
716038,55+,F,Housing,Web,South,0,9.84,2023-04-08 01:13:00+00:00
716039,35-44,F,Housing,Mobile,Midwest,0,5.115,2023-06-02 20:47:00+00:00
716041,35-44,F,Housing,Tablet,Midwest,0,8.04,2023-05-08 07:18:00+00:00
716047,55+,F,Housing,Web,South,0,10.22,2023-02-06 12:22:00+00:00
716051,25-34,F,Housing,Tablet,Northeast,0,9.96,2023-01-24 11:03:00+00:00
716056,35-44,F,Housing,Mobile,Midwest,0,14.72,2023-03-03 13:25:00+00:00
716066,18-24,F,Housing,Web,Northeast,0,7.3875,2023-01-31 06:30:00+00:00
716068,18-24,F,Housing,Web,Northeast,1,7.3,2023-05-11 10:35:00+00:00
716074,35-44,F,Housing,Mobile,Midwest,0,6.58,2023-04-25 06:33:00+00:00
716078,55+,F,Housing,Tablet,South,0,9.53,2023-05-05 16:52:00+00:00
716101,25-34,F,Housing,Tablet,Northeast,0,7.08,2023-06-09 03:22:00+00:00
716106,18-24,F,Housing,Mobile,Northeast,0,1.305,2023-02-14 20:57:00+00:00
716115,55+,F,Housing,Mobile,South,0,6.9975,2023-04-09 14:14:00+00:00
716116,18-24,F,Housing,Web,Northeast,0,12.88,2023-02-19 13:58:00+00:00
716138,18-24,F,Housing,Mobile,Northeast,0,5.715,2023-03-14 12:44:00+00:00
716151,25-34,F,Housing,Web,Northeast,0,12.14,2023-04-03 20:13:00+00:00
716164,18-24,F,Housing,Mobile,Northeast,1,8.28,2023-04-30 23:42:00+00:00
716167,55+,F,Housing,Web,South,0,12.9,2023-02-20 14:32:00+00:00
716169,35-44,F,Housing,Web,Midwest,1,8.2075,2023-04-17 22:40:00+00:00
716173,18-24,F,Housing,Web,Northeast,0,13.12,2023-02-11 05:48:00+00:00
716176,35-44,F,Housing,Tablet,Midwest,0,9.12,2023-06-11 17:40:00+00:00
716197,18-24,F,Housing,Tablet,Northeast,0,7.24,2023-03-09 07:09:00+00:00
716201,25-34,F,Housing,Web,Northeast,0,10.4,2023-01-06 17:09:00+00:00
716203,18-24,F,Housing,Tablet,Northeast,0,9.1,2023-05-21 20:11:00+00:00
716218,35-44,F,Housing,Mobile,Midwest,0,6.58,2023-04-05 22:22:00+00:00
716228,35-44,F,Housing,Web,Midwest,1,1.9425,2023-01-15 02:02:00+00:00
716229,55+,F,Housing,Web,South,1,5.2912,2023-04-24 17:50:00+00:00
716240,18-24,F,Housing,Mobile,Northeast,1,5.6075,2023-03-28 14:20:00+00:00
716251,25-34,F,Housing,Web,Northeast,0,12.0,2023-02-15 09:06:00+00:00
716258,18-24,F,Housing,Mobile,Northeast,0,3.175,2023-06-10 04:14:00+00:00
716269,35-44,F,Housing,Web,Midwest,1,8.66,2023-03-20 06:19:00+00:00
716274,55+,F,Housing,Web,South,0,7.0563,2023-01-26 13:12:00+00:00
716278,35-44,F,Housing,Tablet,Midwest,0,10.36,2023-01-24 11:03:00+00:00
716281,35-44,F,Housing,Tablet,Midwest,0,12.54,2023-04-03 08:56:00+00:00
716291,35-44,F,Housing,Tablet,Midwest,0,8.8138,2023-04-22 03:07:00+00:00
716292,35-44,F,Housing,Tablet,Midwest,0,10.5762,2023-04-12 05:40:00+00:00
716301,25-34,F,Housing,Mobile,Northeast,0,7.4,2023-06-25 19:16:00+00:00
716321,55+,F,Housing,Mobile,South,0,11.3187,2023-03-17 15:19:00+00:00
716322,18-24,F,Housing,Mobile,Northeast,0,9.835,2023-06-18 12:32:00+00:00
716323,35-44,F,Housing,Web,Midwest,0,8.56,2023-04-04 09:13:00+00:00
716329,35-44,F,Housing,Web,Midwest,0,15.0,2023-06-05 23:39:00+00:00
716341,35-44,F,Housing,Web,Midwest,0,10.64,2023-01-18 05:02:00+00:00
716342,18-24,F,Housing,Web,Northeast,1,4.8312,2023-04-16 09:32:00+00:00
716348,18-24,F,Housing,Mobile,Northeast,0,0.9663,2023-03-15 13:10:00+00:00
716351,25-34,F,Housing,Tablet,Northeast,0,13.48,2023-03-01 23:51:00+00:00
716358,55+,F,Housing,Mobile,South,0,8.6387,2023-04-02 07:21:00+00:00
716362,55+,F,Housing,Web,South,0,6.06,2023-03-10 20:52:00+00:00
716371,55+,F,Housing,Tablet,South,0,11.18,2023-02-14 20:32:00+00:00
716372,55+,F,Housing,Web,South,0,10.3875,2023-01-11 22:18:00+00:00
716391,35-44,F,Housing,Web,Midwest,0,1.63,2023-03-06 16:09:00+00:00
716401,25-34,F,Housing,Tablet,Northeast,1,13.42,2023-04-07 00:22:00+00:00
716402,18-24,F,Housing,Mobile,Northeast,0,3.6987,2023-04-10 15:05:00+00:00
716412,18-24,F,Housing,Web,Northeast,1,7.075,2023-06-10 04:57:00+00:00
716427,18-24,F,Housing,Mobile,Northeast,0,2.185,2023-05-29 04:38:00+00:00
716434,35-44,F,Housing,Tablet,Midwest,0,14.76,2023-06-13 07:06:00+00:00
716451,25-34,F,Housing,Tablet,Northeast,0,11.58,2023-04-15 20:32:00+00:00
716455,55+,F,Housing,Mobile,South,1,13.72,2023-06-01 19:38:00+00:00
716456,35-44,F,Housing,Tablet,Midwest,0,10.6325,2023-04-17 10:15:00+00:00
716457,55+,F,Housing,Tablet,South,0,12.665,2023-06-22 04:58:00+00:00
716460,55+,F,Housing,Tablet,South,0,10.6937,2023-02-25 19:50:00+00:00
716467,18-24,F,Housing,Mobile,Northeast,0,12.66,2023-01-19 18:45:00+00:00
716470,18-24,F,Housing,Tablet,Northeast,0,13.32,2023-04-22 15:15:00+00:00
716480,55+,F,Housing,Tablet,South,0,0.5713,2023-03-19 17:11:00+00:00
716484,55+,F,Housing,Tablet,South,0,11.32,2023-02-06 00:22:00+00:00
716489,18-24,F,Housing,Mobile,Northeast,0,12.4262,2023-01-02 13:00:00+00:00
716501,25-34,F,Housing,Web,Northeast,0,8.52,2023-06-21 03:07:00+00:00
716508,18-24,F,Housing,Tablet,Northeast,0,5.2862,2023-05-30 05:29:00+00:00
716528,18-24,F,Housing,Mobile,Northeast,0,0.83,2023-03-26 00:12:00+00:00
716551,25-34,F,Housing,Web,Northeast,1,11.5,2023-02-10 16:14:00+00:00
716567,18-24,F,Housing,Tablet,Northeast,0,3.4725,2023-04-09 02:31:00+00:00
716573,35-44,F,Housing,Tablet,Midwest,0,4.5925,2023-02-24 18:42:00+00:00
716586,18-24,F,Housing,Tablet,Northeast,0,5.3288,2023-05-04 15:26:00+00:00
716598,55+,F,Housing,Web,South,1,11.2737,2023-06-09 03:39:00+00:00
716601,25-34,F,Housing,Mobile,Northeast,0,12.42,2023-04-17 22:40:00+00:00
716615,55+,F,Housing,Web,South,0,1.6775,2023-04-13 06:31:00+00:00
716638,55+,F,Housing,Tablet,South,0,13.44,2023-01-18 05:36:00+00:00
716646,55+,F,Housing,Tablet,South,0,7.5075,2023-03-08 06:09:00+00:00
716648,55+,F,Housing,Tablet,South,0,5.29,2023-04-03 08:56:00+00:00
716651,25-34,F,Housing,Web,Northeast,0,7.14,2023-04-13 18:40:00+00:00
716668,35-44,F,Housing,Web,Midwest,0,7.68,2023-05-30 17:47:00+00:00
716681,35-44,F,Housing,Mobile,Midwest,0,4.6537,2023-05-04 03:09:00+00:00
716683,18-24,F,Housing,Mobile,Northeast,1,10.52,2023-05-12 11:10:00+00:00
716696,18-24,F,Housing,Mobile,Northeast,1,7.7713,2023-03-19 17:11:00+00:00
716699,35-44,F,Housing,Web,Midwest,0,1.6038,2023-03-05 03:09:00+00:00
716701,25-34,F,Housing,Tablet,Northeast,0,13.64,2023-03-29 15:21:00+00:00
716716,35-44,F,Housing,Web,Midwest,0,8.62,2023-03-18 04:28:00+00:00
716722,18-24,F,Housing,Tablet,Northeast,1,13.88,2023-01-20 19:19:00+00:00
716751,25-34,F,Housing,Tablet,Northeast,0,13.26,2023-04-19 00:06:00+00:00
716763,35-44,F,Housing,Mobile,Midwest,0,1.2887,2023-05-12 23:01:00+00:00
716773,18-24,F,Housing,Tablet,Northeast,1,13.9,2023-04-11 16:31:00+00:00
716774,18-24,F,Housing,Tablet,Northeast,0,5.415,2023-05-13 12:01:00+00:00
716777,55+,F,Housing,Tablet,South,0,12.7775,2023-01-23 22:46:00+00:00
716781,18-24,F,Housing,Web,Northeast,1,7.0912,2023-04-04 09:56:00+00:00
716789,18-24,F,Housing,Tablet,Northeast,0,2.33,2023-05-25 00:54:00+00:00
716796,35-44,F,Housing,Web,Midwest,0,4.7425,2023-06-04 10:22:00+00:00
716801,25-34,F,Housing,Tablet,Northeast,1,8.66,2023-06-28 22:59:00+00:00
716806,18-24,F,Housing,Mobile,Northeast,0,11.92,2023-02-11 17:05:00+00:00
716815,55+,F,Housing,Tablet,South,0,10.04,2023-06-17 11:32:00+00:00
716827,35-44,F,Housing,Web,Midwest,0,12.22,2023-02-26 08:59:00+00:00
716832,55+,F,Housing,Tablet,South,0,9.36,2023-02-18 00:24:00+00:00
716839,18-24,F,Housing,Mobile,Northeast,1,13.04,2023-02-27 09:16:00+00:00
716851,25-34,F,Housing,Mobile,Northeast,0,12.82,2023-01-07 18:09:00+00:00
716857,18-24,F,Housing,Web,Northeast,0,8.76,2023-01-04 15:17:00+00:00
716874,55+,F,Housing,Web,South,0,6.9212,2023-02-07 01:05:00+00:00
716901,25-34,F,Housing,Web,Northeast,0,12.3,2023-02-10 16:22:00+00:00
716907,55+,F,Housing,Web,South,0,9.3725,2023-02-28 10:59:00+00:00
716914,18-24,F,Housing,Web,Northeast,0,11.16,2023-01-04 03:26:00+00:00
716926,55+,F,Housing,Web,South,0,9.5,2023-01-01 12:51:00+00:00
716941,55+,F,Housing,Mobile,South,0,10.64,2023-02-07 01:56:00+00:00
716951,25-34,F,Housing,Mobile,Northeast,0,7.18,2023-04-15 20:06:00+00:00
716955,18-24,F,Housing,Mobile,Northeast,0,4.4962,2023-03-19 05:53:00+00:00
716966,18-24,F,Housing,Tablet,Northeast,1,9.2788,2023-04-14 07:57:00+00:00
716970,55+,F,Housing,Tablet,South,0,9.5563,2023-02-15 21:49:00+00:00
716973,18-24,F,Housing,Mobile,Northeast,0,10.4975,2023-06-08 14:39:00+00:00
717001,25-34,F,Housing,Mobile,Northeast,0,9.42,2023-01-17 04:28:00+00:00
717002,55+,F,Housing,Mobile,South,0,8.4213,2023-03-19 17:02:00+00:00
717010,18-24,F,Housing,Web,Northeast,0,10.1,2023-01-11 22:27:00+00:00
717022,18-24,F,Housing,Tablet,Northeast,0,11.86,2023-04-29 22:16:00+00:00
717038,35-44,F,Housing,Web,Midwest,0,8.9425,2023-04-25 18:16:00+00:00
717043,35-44,F,Housing,Tablet,Midwest,0,14.86,2023-04-19 00:58:00+00:00
717051,25-34,F,Housing,Mobile,Northeast,0,9.36,2023-02-03 09:56:00+00:00
717059,35-44,F,Housing,Mobile,Midwest,0,9.0437,2023-02-25 19:50:00+00:00
717062,35-44,F,Housing,Tablet,Midwest,0,3.7662,2023-02-03 21:39:00+00:00
717077,18-24,F,Housing,Web,Northeast,1,9.0312,2023-03-27 01:55:00+00:00
717083,18-24,F,Housing,Tablet,Northeast,0,4.625,2023-06-10 04:57:00+00:00
717084,55+,F,Housing,Mobile,South,0,4.5637,2023-02-21 03:15:00+00:00
717087,55+,F,Housing,Mobile,South,0,11.4887,2023-04-22 15:33:00+00:00
717098,18-24,F,Housing,Mobile,Northeast,0,2.9388,2023-04-22 15:07:00+00:00
717101,25-34,F,Housing,Tablet,Northeast,0,8.3,2023-06-10 04:48:00+00:00
717116,35-44,F,Housing,Web,Midwest,0,10.7425,2023-06-24 18:33:00+00:00
717119,35-44,F,Housing,Web,Midwest,1,7.7,2023-03-02 00:17:00+00:00
717127,18-24,F,Housing,Web,Northeast,0,11.5,2023-01-21 08:11:00+00:00
717131,18-24,F,Housing,Mobile,Northeast,0,3.8262,2023-03-23 21:20:00+00:00
717151,25-34,F,Housing,Mobile,Northeast,0,6.78,2023-05-25 00:12:00+00:00
717154,35-44,F,Housing,Web,Midwest,0,8.24,2023-05-18 05:11:00+00:00
717161,35-44,F,Housing,Mobile,Midwest,0,9.26,2023-01-09 08:18:00+00:00
717166,35-44,F,Housing,Tablet,Midwest,1,9.94,2023-01-23 22:03:00+00:00
717177,18-24,F,Housing,Mobile,Northeast,0,6.6738,2023-04-10 03:31:00+00:00
717191,35-44,F,Housing,Web,Midwest,0,6.625,2023-06-10 04:40:00+00:00
717199,35-44,F,Housing,Web,Midwest,0,12.02,2023-04-17 22:06:00+00:00
717201,25-34,F,Housing,Tablet,Northeast,1,15.18,2023-03-06 16:34:00+00:00
717202,35-44,F,Housing,Mobile,Midwest,1,7.08,2023-06-29 23:25:00+00:00
717207,55+,F,Housing,Web,South,0,12.4575,2023-01-27 14:38:00+00:00
717220,55+,F,Housing,Mobile,South,1,7.94,2023-06-12 06:23:00+00:00
717231,35-44,F,Housing,Mobile,Midwest,0,10.3287,2023-01-04 15:43:00+00:00
717240,18-24,F,Housing,Tablet,Northeast,0,7.67,2023-06-26 08:42:00+00:00
717251,25-34,F,Housing,Tablet,Northeast,0,13.7,2023-04-21 02:24:00+00:00
717262,55+,F,Housing,Tablet,South,0,10.32,2023-03-03 13:51:00+00:00
717266,55+,F,Housing,Mobile,South,1,4.6975,2023-06-28 22:16:00+00:00
717277,55+,F,Housing,Web,South,0,14.06,2023-01-09 08:35:00+00:00
717282,18-24,F,Housing,Web,Northeast,0,7.8863,2023-02-19 13:07:00+00:00
717289,18-24,F,Housing,Tablet,Northeast,0,11.74,2023-04-03 08:30:00+00:00
717291,55+,F,Housing,Mobile,South,1,5.0637,2023-02-01 19:13:00+00:00
717294,35-44,F,Housing,Tablet,Midwest,0,6.8887,2023-02-21 15:50:00+00:00
717297,18-24,F,Housing,Web,Northeast,1,8.21,2023-03-30 16:46:00+00:00
717301,25-34,F,Housing,Mobile,Northeast,0,13.62,2023-05-07 18:26:00+00:00
717317,55+,F,Housing,Mobile,South,1,2.4025,2023-01-03 02:08:00+00:00
717340,18-24,F,Housing,Mobile,Northeast,0,14.92,2023-04-22 15:41:00+00:00
717346,18-24,F,Housing,Mobile,Northeast,0,15.42,2023-01-17 16:10:00+00:00
717351,25-34,F,Housing,Tablet,Northeast,0,14.84,2023-03-29 03:38:00+00:00
717356,55+,F,Housing,Web,South,0,3.8025,2023-01-23 10:11:00+00:00
717366,35-44,F,Housing,Tablet,Midwest,1,2.2637,2023-06-01 19:04:00+00:00
717382,55+,F,Housing,Tablet,South,0,10.4,2023-05-26 13:03:00+00:00
