impression_time,spend_usd
2023-05-23 22:03:00+00:00,11.6775
2023-04-17 10:58:00+00:00,5.1825
2023-04-20 13:41:00+00:00,13.28
2023-06-25 19:07:00+00:00,0.9437
2023-03-26 00:20:00+00:00,7.23
2023-01-09 20:09:00+00:00,6.06
2023-05-11 10:10:00+00:00,6.4625
2023-01-22 21:11:00+00:00,4.2263
2023-04-01 06:12:00+00:00,6.5
2023-04-15 20:23:00+00:00,1.805
2023-05-14 01:36:00+00:00,12.5412
2023-05-16 03:19:00+00:00,9.0
2023-06-13 19:40:00+00:00,3.2037
2023-04-27 08:08:00+00:00,6.02
2023-01-05 04:17:00+00:00,12.38
2023-06-19 13:32:00+00:00,1.2363
2023-02-04 22:22:00+00:00,4.0675
2023-05-22 21:37:00+00:00,11.52
2023-04-17 22:49:00+00:00,2.0075
2023-06-09 03:39:00+00:00,3.2738
2023-05-17 16:02:00+00:00,14.62
2023-06-21 15:15:00+00:00,10.8887
2023-03-15 01:53:00+00:00,7.2412
2023-03-20 18:11:00+00:00,9.46
2023-02-02 20:30:00+00:00,10.615
2023-06-19 13:49:00+00:00,9.9362
2023-01-20 19:28:00+00:00,11.08
2023-05-01 00:51:00+00:00,7.1
2023-03-01 11:08:00+00:00,5.7737
2023-05-09 08:44:00+00:00,8.46
2023-06-13 07:23:00+00:00,0.9287
2023-01-16 03:02:00+00:00,6.4437
2023-05-27 14:03:00+00:00,15.22
2023-01-24 11:29:00+00:00,7.9538
2023-05-24 11:20:00+00:00,6.2538
2023-05-30 05:47:00+00:00,8.48
2023-04-23 16:41:00+00:00,6.04
2023-01-18 17:28:00+00:00,1.8213
2023-05-19 18:45:00+00:00,8.66
2023-01-20 19:11:00+00:00,2.7237
2023-06-29 23:42:00+00:00,8.8987
2023-04-06 11:56:00+00:00,11.0
2023-04-08 13:13:00+00:00,7.5462
2023-01-02 13:34:00+00:00,4.7763
2023-02-21 15:58:00+00:00,6.12
2023-03-21 19:02:00+00:00,9.08
2023-03-03 01:25:00+00:00,3.9512
2023-04-06 23:30:00+00:00,8.2
2023-02-01 07:21:00+00:00,5.3388
2023-04-21 14:32:00+00:00,11.6375
2023-05-16 15:53:00+00:00,6.2
2023-03-25 23:54:00+00:00,9.1288
2023-06-19 13:15:00+00:00,11.5363
2023-06-06 12:22:00+00:00,14.62
2023-06-20 14:24:00+00:00,5.8875
2023-04-18 23:23:00+00:00,5.2088
2023-01-02 13:51:00+00:00,7.12
2023-06-24 06:07:00+00:00,1.0175
2023-04-24 05:16:00+00:00,7.6662
2023-04-10 03:05:00+00:00,11.08
2023-01-25 00:12:00+00:00,9.63
2023-01-04 03:43:00+00:00,5.9538
2023-05-31 18:55:00+00:00,12.5
2023-06-08 02:31:00+00:00,4.7225
2023-06-29 11:25:00+00:00,6.7737
2023-04-21 02:24:00+00:00,6.9
2023-03-09 07:18:00+00:00,10.7587
2023-06-07 13:22:00+00:00,8.9962
2023-02-11 17:05:00+00:00,10.72
2023-02-05 23:47:00+00:00,6.2687
2023-06-17 23:23:00+00:00,5.0587
2023-06-09 15:48:00+00:00,12.68
2023-04-18 23:32:00+00:00,11.3087
2023-03-18 04:36:00+00:00,0.995
2023-02-13 19:23:00+00:00,13.16
2023-04-06 11:13:00+00:00,6.4437
2023-05-26 13:03:00+00:00,5.4062
2023-02-12 18:31:00+00:00,6.34
2023-01-27 14:12:00+00:00,8.4575
2023-02-28 10:08:00+00:00,0.6225
2023-04-25 06:33:00+00:00,10.98
2023-03-06 04:52:00+00:00,6.755
2023-04-30 23:42:00+00:00,0.7488
2023-01-26 01:46:00+00:00,9.2
2023-03-12 10:18:00+00:00,7.7125
2023-01-07 18:35:00+00:00,7.9825
2023-02-09 15:22:00+00:00,8.68
2023-03-15 01:44:00+00:00,3.9912
2023-03-16 14:19:00+00:00,8.9175
2023-03-21 19:28:00+00:00,7.48
2023-01-30 05:12:00+00:00,9.8362
2023-06-11 05:57:00+00:00,3.0263
2023-02-02 20:38:00+00:00,12.94
2023-02-07 01:22:00+00:00,11.5213
2023-06-15 21:15:00+00:00,6.8563
2023-03-28 02:38:00+00:00,13.62
2023-04-09 02:05:00+00:00,9.5725
2023-04-26 19:50:00+00:00,5.3937
2023-04-08 01:56:00+00:00,11.84
2023-01-18 05:53:00+00:00,11.5962
2023-05-15 02:36:00+00:00,6.0425
2023-05-27 14:29:00+00:00,11.62
2023-01-07 06:00:00+00:00,10.5075
2023-04-28 09:42:00+00:00,12.7713
2023-01-09 20:18:00+00:00,6.46
2023-03-18 16:19:00+00:00,8.92
2023-06-21 15:15:00+00:00,3.8388
2023-03-03 13:43:00+00:00,12.32
2023-04-25 06:59:00+00:00,0.9675
2023-02-24 06:59:00+00:00,8.7675
2023-05-24 23:29:00+00:00,9.96
2023-04-27 08:42:00+00:00,4.82
2023-05-18 05:45:00+00:00,3.3462
2023-04-22 03:41:00+00:00,15.32
2023-03-18 04:19:00+00:00,5.845
2023-03-07 17:35:00+00:00,11.4812
2023-03-20 06:28:00+00:00,11.86
2023-06-03 09:47:00+00:00,12.2912
2023-05-24 23:03:00+00:00,1.9287
2023-05-22 21:11:00+00:00,12.32
2023-05-07 18:00:00+00:00,7.5825
2023-06-27 09:33:00+00:00,10.2212
2023-05-22 09:11:00+00:00,13.12
2023-05-20 19:28:00+00:00,12.3737
2023-04-14 19:14:00+00:00,5.4538
2023-01-29 16:21:00+00:00,11.66
2023-03-27 01:29:00+00:00,2.6812
2023-02-16 10:32:00+00:00,9.8325
2023-03-13 23:53:00+00:00,13.32
2023-04-16 21:49:00+00:00,2.2062
2023-04-22 15:33:00+00:00,12.4388
2023-03-18 16:53:00+00:00,7.42
2023-03-30 16:55:00+00:00,10.16
2023-06-02 20:30:00+00:00,8.115
2023-01-30 05:04:00+00:00,10.08
2023-03-20 06:19:00+00:00,1.6475
2023-02-02 20:56:00+00:00,6.765
2023-03-05 03:00:00+00:00,14.76
2023-03-21 19:02:00+00:00,2.9238
2023-03-01 23:59:00+00:00,7.7988
2023-06-08 14:22:00+00:00,15.46
2023-03-07 05:09:00+00:00,3.3563
2023-01-23 22:46:00+00:00,3.2275
2023-04-07 12:05:00+00:00,7.82
2023-03-21 07:19:00+00:00,7.3987
2023-02-28 10:25:00+00:00,10.66
2023-03-12 10:10:00+00:00,12.5
2023-03-26 12:20:00+00:00,4.055
2023-01-23 10:28:00+00:00,4.3025
2023-02-02 20:21:00+00:00,5.74
2023-05-20 07:19:00+00:00,10.3987
2023-05-10 09:18:00+00:00,2.7113
2023-03-18 04:53:00+00:00,8.22
2023-04-26 19:16:00+00:00,4.9437
2023-05-08 07:26:00+00:00,2.0088
2023-01-25 12:29:00+00:00,7.18
2023-05-26 13:03:00+00:00,6.6063
2023-05-04 03:09:00+00:00,4.1037
2023-05-20 19:28:00+00:00,11.88
2023-04-17 10:58:00+00:00,0.8825
2023-06-03 21:13:00+00:00,9.8163
2023-06-04 22:04:00+00:00,6.98
2023-04-14 19:57:00+00:00,5.9037
2023-01-09 20:26:00+00:00,0.785
2023-04-10 15:31:00+00:00,11.88
2023-05-29 16:55:00+00:00,9.26
2023-01-16 15:10:00+00:00,10.4688
2023-02-04 22:04:00+00:00,8.58
2023-05-03 02:17:00+00:00,9.0025
2023-03-09 07:09:00+00:00,10.0587
2023-06-24 06:16:00+00:00,14.18
2023-02-11 17:14:00+00:00,0.6013
2023-03-12 22:18:00+00:00,5.6375
2023-06-14 20:06:00+00:00,15.18
2023-01-17 16:36:00+00:00,5.22
2023-03-01 11:25:00+00:00,3.8237
2023-05-03 02:08:00+00:00,13.14
2023-04-05 22:22:00+00:00,2.2175
2023-05-19 18:02:00+00:00,12.0725
2023-06-08 02:48:00+00:00,11.86
2023-06-08 14:56:00+00:00,1.7475
2023-03-07 17:35:00+00:00,2.7812
2023-03-08 18:35:00+00:00,9.62
2023-02-06 00:30:00+00:00,1.92
2023-05-24 11:37:00+00:00,10.7538
2023-05-09 08:52:00+00:00,8.86
2023-02-04 22:22:00+00:00,4.6175
2023-03-16 02:19:00+00:00,9.9925
2023-04-23 16:16:00+00:00,11.34
2023-03-22 20:20:00+00:00,0.575
2023-01-11 10:18:00+00:00,4.4625
2023-02-11 17:05:00+00:00,14.72
2023-06-26 08:59:00+00:00,6.57
2023-04-08 01:31:00+00:00,1.4213
2023-03-06 04:52:00+00:00,10.38
2023-01-21 08:54:00+00:00,10.3
2023-02-11 05:05:00+00:00,4.9262
2023-01-13 00:36:00+00:00,11.74
2023-04-18 23:23:00+00:00,8.9588
2023-02-08 14:14:00+00:00,7.3975
2023-01-18 17:53:00+00:00,13.44
2023-03-23 21:03:00+00:00,9.3763
2023-06-07 01:48:00+00:00,7.7713
2023-03-11 09:52:00+00:00,10.48
2023-01-02 01:25:00+00:00,3.3512
2023-06-15 21:23:00+00:00,6.6063
2023-03-28 02:38:00+00:00,10.02
2023-01-20 19:11:00+00:00,5.3238
2023-02-17 11:58:00+00:00,1.9338
2023-01-08 19:18:00+00:00,15.24
2023-06-19 13:32:00+00:00,1.4863
2023-01-23 10:03:00+00:00,2.2525
2023-06-29 23:59:00+00:00,12.68
2023-03-06 04:43:00+00:00,7.405
2023-06-02 08:47:00+00:00,8.24
2023-01-19 18:54:00+00:00,7.46
2023-01-28 15:03:00+00:00,10.3588
2023-03-17 03:45:00+00:00,2.4438
2023-06-06 00:48:00+00:00,13.82
2023-02-28 10:34:00+00:00,3.5725
2023-06-27 21:25:00+00:00,12.9462
2023-05-14 13:10:00+00:00,10.56
2023-04-02 07:04:00+00:00,9.2888
2023-04-06 23:39:00+00:00,4.1688
2023-02-06 12:05:00+00:00,7.42
2023-03-28 14:20:00+00:00,0.7575
2023-02-22 04:16:00+00:00,7.265
2023-02-07 13:39:00+00:00,9.44
2023-04-08 01:05:00+00:00,6.3213
2023-01-14 01:27:00+00:00,5.9912
2023-04-03 08:30:00+00:00,14.94
2023-04-04 09:21:00+00:00,1.1412
2023-03-15 13:44:00+00:00,3.3662
2023-04-16 09:23:00+00:00,13.2
2023-02-24 06:59:00+00:00,1.9175
2023-03-07 05:26:00+00:00,1.3562
2023-01-21 20:28:00+00:00,7.9
2023-04-03 20:21:00+00:00,10.665
2023-03-03 01:00:00+00:00,2.1013
2023-03-22 20:37:00+00:00,9.9
2023-04-03 08:47:00+00:00,12.69
2023-05-04 15:26:00+00:00,3.4787
2023-01-13 12:36:00+00:00,6.54
2023-02-01 07:47:00+00:00,8.2888
2023-01-10 09:18:00+00:00,10.0113
2023-06-27 21:42:00+00:00,8.64
2023-03-26 00:54:00+00:00,6.03
2023-02-15 21:40:00+00:00,3.9062
2023-04-24 05:33:00+00:00,12.56
2023-01-23 22:03:00+00:00,12.4275
2023-01-10 21:01:00+00:00,6.4863
2023-02-25 19:16:00+00:00,13.4
2023-02-11 05:05:00+00:00,10.6263
2023-02-20 14:32:00+00:00,10.8375
2023-01-14 01:44:00+00:00,14.96
2023-05-05 04:34:00+00:00,11.355
2023-02-15 21:23:00+00:00,1.7563
2023-04-02 07:55:00+00:00,6.92
2023-05-25 00:46:00+00:00,5.18
2023-05-09 20:26:00+00:00,5.035
2023-05-09 08:44:00+00:00,14.86
2023-06-06 00:30:00+00:00,10.57
2023-02-14 08:32:00+00:00,8.53
2023-04-29 10:34:00+00:00,5.86
2023-02-22 04:41:00+00:00,5.065
2023-04-14 07:06:00+00:00,4.4787
2023-04-30 11:25:00+00:00,13.88
2023-03-02 00:00:00+00:00,12.4
2023-05-19 06:45:00+00:00,6.2475
2023-05-03 14:26:00+00:00,10.34
2023-02-22 04:24:00+00:00,1.115
2023-02-25 07:42:00+00:00,5.2188
2023-03-17 03:53:00+00:00,8.6
2023-03-12 10:18:00+00:00,7.4625
2023-06-10 04:40:00+00:00,6.575
2023-05-23 22:28:00+00:00,5.54
2023-01-02 13:34:00+00:00,8.1762
2023-02-28 22:16:00+00:00,12.6975
2023-02-10 04:14:00+00:00,9.9
2023-01-22 21:37:00+00:00,8.3762
2023-04-07 00:39:00+00:00,12.32
2023-02-01 07:04:00+00:00,7.32
2023-04-16 21:57:00+00:00,9.1562
2023-04-27 20:59:00+00:00,3.495
2023-04-17 10:58:00+00:00,10.02
2023-05-07 18:52:00+00:00,5.4325
2023-01-24 11:29:00+00:00,7.7538
2023-01-28 03:12:00+00:00,6.44
2023-05-15 14:53:00+00:00,4.9675
2023-05-26 13:20:00+00:00,12.8562
2023-05-28 15:12:00+00:00,11.64
2023-01-04 03:34:00+00:00,9.3038
2023-02-22 04:16:00+00:00,1.215
2023-05-12 11:27:00+00:00,6.52
2023-03-08 18:18:00+00:00,8.0325
2023-06-28 22:25:00+00:00,13.06
2023-01-09 08:52:00+00:00,14.86
2023-04-14 07:57:00+00:00,12.8287
2023-05-23 10:11:00+00:00,10.0525
2023-03-24 22:20:00+00:00,11.94
2023-06-12 06:40:00+00:00,1.9275
2023-06-04 10:30:00+00:00,8.0425
2023-05-12 11:53:00+00:00,9.72
2023-01-13 12:27:00+00:00,10.165
2023-05-08 07:01:00+00:00,2.3087
2023-02-28 10:08:00+00:00,12.66
2023-03-27 13:03:00+00:00,1.1062
2023-01-08 19:43:00+00:00,10.3338
2023-06-22 04:33:00+00:00,12.54
2023-03-14 00:27:00+00:00,1.24
2023-03-12 10:18:00+00:00,5.1125
2023-04-16 21:15:00+00:00,10.0
2023-01-11 22:18:00+00:00,2.3875
2023-02-28 22:25:00+00:00,10.3975
2023-02-23 17:50:00+00:00,7.76
2023-01-07 18:26:00+00:00,12.9325
2023-04-23 04:24:00+00:00,2.415
2023-04-24 17:33:00+00:00,11.36
2023-04-01 06:47:00+00:00,10.5875
2023-02-28 22:51:00+00:00,11.7975
2023-03-06 16:26:00+00:00,5.98
2023-02-12 06:31:00+00:00,2.5775
2023-05-12 23:27:00+00:00,6.4387
2023-02-16 22:15:00+00:00,14.42
2023-06-18 00:41:00+00:00,10.21
2023-05-03 02:00:00+00:00,5.0025
2023-03-14 12:27:00+00:00,7.74
2023-06-18 00:15:00+00:00,2.81
2023-05-23 22:11:00+00:00,1.9775
2023-02-02 20:13:00+00:00,11.74
2023-02-09 15:39:00+00:00,5.0488
2023-01-29 16:55:00+00:00,6.51
2023-03-08 06:35:00+00:00,10.82
2023-05-08 19:43:00+00:00,9.2837
2023-05-02 01:34:00+00:00,11.3012
2023-04-16 09:40:00+00:00,14.4
2023-01-08 07:43:00+00:00,9.2088
2023-03-08 18:09:00+00:00,10.4825
2023-04-28 09:42:00+00:00,12.64
2023-02-17 23:49:00+00:00,12.8588
2023-04-24 05:59:00+00:00,8.0663
2023-06-27 09:42:00+00:00,15.04
2023-05-10 09:01:00+00:00,9.2112
2023-06-15 09:40:00+00:00,12.9812
2023-03-10 08:01:00+00:00,6.06
2023-03-13 23:27:00+00:00,10.12
2023-06-12 18:40:00+00:00,12.3525
2023-02-17 11:32:00+00:00,14.84
2023-05-07 18:26:00+00:00,8.6325
2023-04-27 20:59:00+00:00,4.845
2023-05-26 13:12:00+00:00,8.8
2023-01-08 07:26:00+00:00,6.1087
2023-06-24 06:59:00+00:00,8.2175
2023-01-13 00:01:00+00:00,13.74
2023-05-14 13:44:00+00:00,6.9662
2023-05-26 01:37:00+00:00,10.3313
2023-04-19 00:06:00+00:00,5.66
2023-05-03 14:51:00+00:00,1.1275
2023-05-19 18:36:00+00:00,4.5225
2023-06-23 05:33:00+00:00,14.16
2023-06-27 21:51:00+00:00,1.7962
2023-03-16 02:36:00+00:00,4.6425
2023-05-10 09:44:00+00:00,12.08
2023-05-12 23:53:00+00:00,10.0388
2023-03-20 06:54:00+00:00,5.1975
2023-04-01 06:04:00+00:00,11.7
2023-06-15 09:32:00+00:00,1.5813
2023-04-01 18:47:00+00:00,3.8625
2023-04-23 16:50:00+00:00,8.14
2023-01-06 05:09:00+00:00,2.6562
2023-06-29 23:25:00+00:00,11.3488
2023-02-10 04:05:00+00:00,11.5
2023-02-10 16:22:00+00:00,4.7
2023-06-07 13:22:00+00:00,1.3962
2023-04-30 11:59:00+00:00,13.08
2023-05-17 16:28:00+00:00,6.67
2023-01-06 05:26:00+00:00,11.9062
2023-02-24 06:24:00+00:00,11.78
2023-05-20 19:02:00+00:00,4.1237
2023-05-07 18:26:00+00:00,12.2325
2023-03-07 17:00:00+00:00,6.4
2023-06-14 08:57:00+00:00,2.73
2023-02-08 02:14:00+00:00,0.8225
2023-02-27 09:25:00+00:00,10.64
2023-03-04 14:17:00+00:00,5.3275
2023-06-09 15:57:00+00:00,2.8988
2023-01-08 07:09:00+00:00,8.44
2023-01-31 18:21:00+00:00,7.6125
2023-03-29 15:12:00+00:00,4.1587
2023-04-12 17:57:00+00:00,6.72
2023-04-26 19:42:00+00:00,5.1437
2023-03-08 06:26:00+00:00,1.0075
2023-01-30 05:12:00+00:00,10.08
2023-03-03 01:17:00+00:00,12.8513
2023-04-10 15:05:00+00:00,12.7988
2023-02-02 20:04:00+00:00,6.14
2023-06-04 22:22:00+00:00,3.3675
2023-03-26 00:12:00+00:00,9.18
2023-05-14 01:01:00+00:00,8.16
2023-05-30 05:47:00+00:00,3.4863
2023-03-19 05:53:00+00:00,1.6963
2023-04-10 15:39:00+00:00,11.48
2023-06-17 23:58:00+00:00,10.5587
2023-06-18 12:15:00+00:00,7.085
2023-03-26 00:46:00+00:00,9.98
2023-01-30 05:38:00+00:00,10.2363
2023-06-22 16:58:00+00:00,12.19
2023-06-18 12:06:00+00:00,14.06
2023-02-21 15:24:00+00:00,8.0388
2023-04-09 14:39:00+00:00,12.9475
2023-06-01 07:38:00+00:00,8.52
2023-03-04 02:51:00+00:00,2.2025
2023-03-29 03:46:00+00:00,10.2837
2023-01-18 17:11:00+00:00,14.24
2023-02-14 20:57:00+00:00,4.805
2023-05-29 04:38:00+00:00,11.585
2023-04-18 23:58:00+00:00,12.84
2023-02-01 07:21:00+00:00,2.0888
2023-06-29 11:25:00+00:00,11.5738
2023-02-12 06:06:00+00:00,7.14
2023-03-15 13:53:00+00:00,8.0663
2023-02-28 10:25:00+00:00,1.7225
2023-02-02 08:13:00+00:00,8.14
2023-05-11 10:52:00+00:00,0.5625
2023-06-01 19:47:00+00:00,11.6137
2023-06-04 10:39:00+00:00,8.18
2023-04-04 21:39:00+00:00,5.3662
2023-04-22 03:41:00+00:00,8.1638
2023-03-10 20:01:00+00:00,7.26
2023-02-26 20:50:00+00:00,8.095
2023-04-23 04:16:00+00:00,6.915
2023-02-11 17:57:00+00:00,11.92
2023-03-02 12:51:00+00:00,6.225
2023-06-22 16:24:00+00:00,4.29
2023-02-17 23:06:00+00:00,12.44
2023-02-15 21:23:00+00:00,11.7063
2023-06-12 18:23:00+00:00,0.5025
2023-06-01 19:13:00+00:00,12.52
2023-04-04 21:39:00+00:00,8.8663
2023-04-22 03:58:00+00:00,4.0638
2023-05-09 08:26:00+00:00,12.86
2023-05-18 05:53:00+00:00,7.5963
2023-01-14 01:19:00+00:00,6.2412
2023-04-30 23:08:00+00:00,15.08
2023-01-06 05:09:00+00:00,10.5563
2023-05-16 15:02:00+00:00,13.4
2023-01-29 04:29:00+00:00,13.66
2023-05-29 16:04:00+00:00,7.01
2023-06-23 05:24:00+00:00,7.1662
2023-03-11 21:35:00+00:00,10.48
2023-05-15 14:02:00+00:00,0.8175
2023-03-06 16:17:00+00:00,1.18
2023-02-02 08:30:00+00:00,12.14
2023-06-07 01:48:00+00:00,10.0213
2023-02-19 13:49:00+00:00,3.3363
2023-05-07 06:09:00+00:00,5.62
2023-03-04 02:00:00+00:00,5.2525
2023-01-04 03:09:00+00:00,9.3038
2023-01-17 16:19:00+00:00,13.42
2023-04-16 21:57:00+00:00,2.9062
2023-01-02 01:43:00+00:00,8.8012
2023-05-06 17:17:00+00:00,6.4
2023-02-18 00:58:00+00:00,9.61
2023-02-02 08:21:00+00:00,1.69
2023-02-28 22:42:00+00:00,9.06
2023-04-26 19:33:00+00:00,10.1937
2023-01-15 14:44:00+00:00,11.3675
2023-03-03 01:08:00+00:00,14.72
2023-03-15 01:36:00+00:00,0.6412
2023-04-12 17:31:00+00:00,1.1513
2023-02-21 15:33:00+00:00,9.32
2023-02-11 05:14:00+00:00,7.1262
2023-05-11 10:52:00+00:00,12.3125
2023-05-02 13:25:00+00:00,13.12
2023-03-05 03:51:00+00:00,6.1037
2023-03-13 23:10:00+00:00,5.5388
2023-06-04 22:30:00+00:00,11.78
2023-01-27 02:20:00+00:00,9.7825
2023-05-27 14:03:00+00:00,9.1575
2023-06-23 05:50:00+00:00,10.56
2023-05-30 05:12:00+00:00,9.6363
2023-03-11 09:52:00+00:00,1.8613
2023-01-19 18:02:00+00:00,8.66
2023-01-29 16:46:00+00:00,12.06
2023-03-25 23:11:00+00:00,9.7287
2023-02-23 17:41:00+00:00,14.16
2023-03-02 12:34:00+00:00,3.625
2023-02-21 15:58:00+00:00,3.8388
2023-02-01 07:13:00+00:00,5.72
2023-01-16 15:36:00+00:00,3.6187
2023-06-16 22:49:00+00:00,5.4075
2023-06-05 23:30:00+00:00,13.8
2023-02-14 08:32:00+00:00,3.88
2023-01-02 01:25:00+00:00,3.6513
2023-02-16 22:40:00+00:00,13.62
2023-04-23 16:24:00+00:00,13.34
2023-02-02 20:04:00+00:00,4.865
2023-03-15 01:53:00+00:00,12.16
2023-04-19 12:49:00+00:00,2.385
2023-03-06 16:43:00+00:00,11.38
2023-01-09 20:26:00+00:00,10.86
2023-06-05 23:22:00+00:00,9.3688
2023-03-19 05:45:00+00:00,7.1463
2023-05-05 16:26:00+00:00,5.98
2023-04-16 21:23:00+00:00,7.5062
2023-03-03 13:34:00+00:00,2.5263
2023-05-08 19:26:00+00:00,8.84
2023-02-20 02:41:00+00:00,8.4625
2023-05-02 01:17:00+00:00,11.4512
2023-04-08 01:39:00+00:00,9.84
2023-01-23 10:37:00+00:00,4.5525
2023-04-06 11:05:00+00:00,3.2437
2023-05-24 23:46:00+00:00,8.36
2023-03-13 11:10:00+00:00,8.6137
2023-05-29 04:04:00+00:00,4.135
2023-03-06 16:52:00+00:00,12.78
2023-03-10 20:52:00+00:00,2.985
2023-01-22 09:03:00+00:00,10.0512
2023-04-17 10:40:00+00:00,6.42
2023-05-09 08:44:00+00:00,3.96
2023-05-27 14:46:00+00:00,4.5575
2023-02-10 16:31:00+00:00,5.9
2023-04-02 19:38:00+00:00,3.6138
2023-06-22 16:33:00+00:00,8.89
2023-02-19 01:49:00+00:00,11.28
2023-01-02 13:00:00+00:00,2.1262
2023-01-13 00:27:00+00:00,7.49
2023-04-04 21:39:00+00:00,10.56
2023-05-01 12:51:00+00:00,2.475
2023-02-20 02:50:00+00:00,10.0625
2023-04-11 04:48:00+00:00,8.7
2023-03-11 21:44:00+00:00,11.3863
2023-05-27 14:12:00+00:00,4.1575
2023-04-20 13:15:00+00:00,11.68
2023-01-27 02:12:00+00:00,2.9825
2023-01-20 19:19:00+00:00,5.6238
2023-04-17 10:58:00+00:00,9.22
2023-06-23 05:24:00+00:00,2.4162
2023-02-18 12:06:00+00:00,7.335
2023-06-27 21:25:00+00:00,12.24
2023-01-03 02:26:00+00:00,5.2525
2023-03-06 16:26:00+00:00,6.63
2023-03-07 17:26:00+00:00,11.6
2023-02-04 22:04:00+00:00,11.4175
2023-05-31 18:38:00+00:00,9.8625
2023-05-27 02:55:00+00:00,14.02
2023-01-13 12:36:00+00:00,12.665
2023-06-08 02:56:00+00:00,6.9725
2023-05-08 07:43:00+00:00,11.24
2023-04-18 23:15:00+00:00,4.1088
2023-06-24 06:07:00+00:00,6.6675
2023-04-18 23:41:00+00:00,8.84
2023-03-14 00:27:00+00:00,7.59
2023-02-05 23:47:00+00:00,5.9688
2023-01-29 04:04:00+00:00,8.86
2023-05-27 02:46:00+00:00,10.4325
2023-06-05 23:56:00+00:00,10.1687
2023-05-10 21:52:00+00:00,12.08
2023-03-12 10:35:00+00:00,4.2125
2023-05-14 01:01:00+00:00,1.6413
2023-05-09 08:52:00+00:00,13.66
2023-03-14 00:18:00+00:00,9.99
2023-06-21 03:41:00+00:00,7.1638
2023-02-21 03:50:00+00:00,8.12
2023-06-07 13:39:00+00:00,2.6463
2023-04-05 22:13:00+00:00,8.8175
2023-02-01 19:47:00+00:00,9.72
2023-01-21 20:45:00+00:00,9.075
2023-05-02 13:51:00+00:00,6.1262
2023-05-16 15:27:00+00:00,14.2
2023-03-27 01:55:00+00:00,0.5312
2023-04-10 15:14:00+00:00,4.3487
2023-02-20 02:58:00+00:00,5.7
2023-01-16 03:10:00+00:00,7.1437
2023-04-30 23:25:00+00:00,8.1487
2023-02-15 09:06:00+00:00,12.4
2023-03-18 04:36:00+00:00,6.745
2023-06-15 09:15:00+00:00,8.4313
2023-01-24 23:11:00+00:00,5.56
2023-02-01 07:38:00+00:00,0.9888
2023-01-09 08:35:00+00:00,10.41
2023-03-25 11:20:00+00:00,5.56
2023-04-06 23:13:00+00:00,5.4688
2023-02-12 18:48:00+00:00,3.6025
2023-02-09 15:14:00+00:00,12.68
2023-01-19 06:45:00+00:00,5.9975
2023-05-01 00:17:00+00:00,9.35
2023-02-04 22:04:00+00:00,12.18
2023-06-28 22:59:00+00:00,9.8975
2023-03-05 15:17:00+00:00,3.7788
2023-02-09 15:31:00+00:00,15.48
2023-03-29 03:55:00+00:00,8.2838
2023-03-27 13:12:00+00:00,12.6562
2023-01-11 10:52:00+00:00,12.1
2023-05-20 19:45:00+00:00,9.5738
2023-05-10 09:35:00+00:00,6.88
2023-06-12 18:14:00+00:00,11.54
2023-03-12 10:35:00+00:00,8.5125
2023-02-16 10:40:00+00:00,2.7825
2023-01-28 03:55:00+00:00,7.64
2023-04-14 19:40:00+00:00,11.9038
2023-03-16 14:27:00+00:00,11.2675
2023-05-20 19:02:00+00:00,6.68
2023-05-31 06:38:00+00:00,7.9375
2023-02-13 19:06:00+00:00,4.7538
2023-01-08 19:18:00+00:00,11.64
2023-05-27 02:38:00+00:00,8.4825
2023-04-30 23:42:00+00:00,1.5488
2023-04-29 22:42:00+00:00,11.86
2023-01-22 09:28:00+00:00,3.8512
2023-06-04 22:56:00+00:00,3.6175
2023-03-09 19:26:00+00:00,8.04
2023-01-02 13:43:00+00:00,0.5763
2023-03-31 17:55:00+00:00,5.1612
2023-05-28 15:46:00+00:00,10.04
2023-05-18 17:53:00+00:00,5.3712
2023-02-27 09:16:00+00:00,0.6713
2023-03-19 17:02:00+00:00,10.24
2023-06-15 09:06:00+00:00,2.3312
2023-04-12 05:57:00+00:00,1.4263
2023-03-11 09:09:00+00:00,9.68
2023-02-09 15:22:00+00:00,5.6487
2023-03-07 17:26:00+00:00,0.5312
2023-04-18 23:41:00+00:00,13.64
2023-05-09 08:09:00+00:00,10.06
2023-04-01 06:12:00+00:00,6.9375
2023-03-19 05:19:00+00:00,6.64
2023-04-01 18:04:00+00:00,4.1125
2023-02-26 08:25:00+00:00,11.87
2023-05-31 18:04:00+00:00,14.1
2023-04-26 19:50:00+00:00,1.6438
2023-06-26 20:16:00+00:00,6.045
2023-03-05 15:00:00+00:00,11.96
2023-05-06 17:26:00+00:00,6.8312
2023-04-05 10:30:00+00:00,1.4425
2023-03-06 04:52:00+00:00,8.38
2023-02-13 07:49:00+00:00,9.7287
2023-04-17 10:49:00+00:00,3.7825
2023-02-25 19:25:00+00:00,10.6
2023-01-10 09:52:00+00:00,3.2612
2023-06-20 02:50:00+00:00,12.5625
2023-04-08 13:31:00+00:00,7.04
2023-04-03 20:38:00+00:00,11.215
2023-04-02 07:47:00+00:00,6.9387
2023-01-07 06:52:00+00:00,12.02
2023-02-24 18:16:00+00:00,10.98
2023-03-04 14:51:00+00:00,8.0775
2023-04-11 04:57:00+00:00,13.9
2023-01-04 03:00:00+00:00,7.8037
2023-02-27 09:42:00+00:00,1.2212
